Item;TP;Num;Codigo;Tipo_Objeto;Texto;Pos_Xo;Pos_Yo;Pos_Xf;Pos_Yf;Radio;Color;Vertical;Negrilla;Centrar;Tipo_Letra;Tamaño;X;ID
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;870
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;871
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;872
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;873
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;874
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;875
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;876
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;877
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;878
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;879
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;880
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;881
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;882
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;883
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;884
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;885
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;886
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;887
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;888
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;889
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;890
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;891
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;892
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;893
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;894
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;895
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;896
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;897
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;898
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;899
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;900
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;901
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;902
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;903
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;904
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;905
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;906
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;907
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;908
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;909
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;910
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;911
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;912
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;913
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;914
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;915
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;916
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;917
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;918
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;919
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;920
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;921
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;922
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;923
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;924
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;925
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;926
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;927
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;928
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;929
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;930
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;931
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;932
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;933
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;934
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;935
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;936
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;937
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;938
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;939
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;940
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;941
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;942
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;943
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;944
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;945
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;946
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;947
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;948
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;949
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;950
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;951
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;952
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;953
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;954
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;955
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;956
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;957
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;958
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;959
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;960
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;961
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;962
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;963
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;964
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;965
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;966
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;967
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;968
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;969
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;970
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;971
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;972
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;973
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;974
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;975
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;976
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;977
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;978
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;979
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;980
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;981
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;982
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;983
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;984
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;985
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;986
