Periodo;TC;Codigo_Inv;Producto;Detalle;Codigo_Barra;Unidad;Minimo;Maximo;PVP;IVA;Cta_Inventario;Cta_Costo_Venta;Cta_Ventas;Cta_Ventas_0;Cta_Venta_Anticipada;Cta_Ventas_Ant;INV;Stock_Anterior;Entradas;Salidas;Promedio;Stock_Actual;Valor_Total;Item;PX;PY;Item_Banco;Desc_Item;Valor_Corte;Ayuda;Utilidad;Valor_Compra;Gramaje;Agrupacion;Bodega;TP;Div;Receta;PVP_2;PVP_3;Codigo_IESS;Codigo_RES;Marca;TDP;Fecha;Codigo_P;Codigo_R;Factura;Vida_Util;Valor_Actual;Valor_Deprecicacion;Tipo;Ubicacion;Departamento;Cantidad;Servicio;Por_Reservas;X;Codigo_Sup;Procesado;Valor_Historico;Reg_Sanitario;Estado;PF;Consignacion;T;Codigo_Barra_K;Tipo_SubMod;Stock;Costo;Valor_Unit;Con_Kardex;Categorias;ID
^31/12/2007^;^P^;^98.73^;^Torres^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;437
^31/12/2007^;^P^;^98.74^;^WSL Store^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;438
^31/12/2007^;^P^;^98.75^;^De Martino^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;439
^31/12/2007^;^P^;^98.76^;^Vallformosa^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;440
^31/12/2007^;^P^;^98.77^;^Casa Lapostolle^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;441
^31/12/2007^;^P^;^98.78^;^Carmen^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;442
^31/12/2007^;^P^;^98.79^;^Riedel^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;443
^31/12/2007^;^P^;^98.80^;^CREMASCHI FORLOTTI^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;444
^31/12/2007^;^P^;^98.81^;^Dante Robino^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;445
^31/12/2007^;^P^;^98.82^;^Via Wines^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;446
^31/12/2007^;^P^;^98.83^;^Vino Balduzzi^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;447
^31/12/2007^;^P^;^98.84^;^Vino Paternina^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;448
^31/12/2007^;^P^;^98.85^;^Cuna de Piedra^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;449
^31/12/2007^;^P^;^98.86^;^Anakena^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;450
^31/12/2007^;^P^;^98.87^;^Bertinerie^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;451
^31/12/2007^;^P^;^98.88^;^D Vinum^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;452
^31/12/2007^;^P^;^98.89^;^Chakana^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;453
^31/12/2007^;^P^;^98.90^;^Servicio de Entrega^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;454
^31/12/2007^;^P^;^98.91^;^Dos Hemisferios^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;455
^31/12/2007^;^P^;^98.92^;^Portal los Andes^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;456
^31/12/2007^;^P^;^98.93^;^Casa Silva^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;457
^31/12/2007^;^P^;^99.02^;^Socios Corporativos^;^.^;^9902^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.02^;^4.1.01.01.02^;^0^;^4.1.01.01.02^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;458
^31/12/2007^;^P^;^99.03^;^Socios Personales^;^.^;^9903^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.03^;^4.1.01.01.03^;^0^;^4.1.01.01.03^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;459
^31/12/2007^;^P^;^99.04^;^Tour^;^.^;^99.04^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.04^;^4.1.01.01.04^;^0^;^4.1.01.01.04^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;460
^31/12/2007^;^P^;^99.05^;^Auspicios^;^.^;^9905^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.05^;^4.1.01.01.05^;^0^;^4.1.01.01.05^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;461
^31/12/2007^;^P^;^99.06^;^Seminarios^;^.^;^9906^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.07^;^4.1.01.01.07^;^0^;^4.1.01.01.07^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;462
^31/12/2007^;^P^;^99.07^;^Reposición Carrera de sommeliere^;^.^;^9906^;^0^;0.0;0.0;20.0;0;^0^;^0^;^4.1.01.01.08^;^4.1.01.01.08^;^0^;^4.1.01.01.08^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;463
^31/12/2007^;^P^;^99.08^;^Carrera de sommeliere^;^.^;^9906^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.08^;^4.1.01.01.08^;^0^;^4.1.01.01.08^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;464
^31/12/2007^;^P^;^99.09^;^Otros Ingresos^;^.^;^9906^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.06^;^4.1.01.01.06^;^0^;^4.1.01.01.06^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;465
^31/12/2007^;^P^;^99.10^;^Otros Ingresos libros^;^.^;^9906^;^0^;0.0;0.0;20.0;0;^0^;^0^;^4.1.01.01.06^;^4.1.01.01.06^;^0^;^4.1.01.01.06^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;466
^31/12/2007^;^P^;^99.11^;^Gala del Vino^;^.^;^9906^;^0^;0.0;0.0;20.0;1;^0^;^0^;^4.1.01.01.09^;^4.1.01.01.09^;^0^;^4.1.01.01.09^;1;0.0;0.0;0.0;0.0;0.0;.0000;^998^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 30 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;467
^31/12/2008^;^I^;^01^;^UNIFORMES^;^.^;^.^;^.^;0.0;0.0;0.0;1;^0^;^0^;^0^;^0^;^.^;^0^;1;0.0;19931.0;10286.67;0.0;9644.3299999999999;.0000;^000^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;468
^31/12/2008^;^I^;^01.01.01^;^CAMISETAS POLO^;^.^;^.^;^.^;0.0;0.0;0.0;1;^0^;^0^;^0^;^0^;^.^;^0^;1;0.0;2491.0;1174.0;0.0;1317.0;.0000;^000^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;469
^31/12/2008^;^I^;^01.01.02^;^CAMISETA ED. FÍSICA^;^.^;^.^;^.^;0.0;0.0;0.0;1;^0^;^0^;^0^;^0^;^.^;^0^;1;0.0;1683.0;830.0;0.0;853.0;.0000;^000^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;470
^31/12/2008^;^I^;^01.01.03^;^SHORT AZUL^;^.^;^.^;^.^;0.0;0.0;0.0;1;^0^;^0^;^0^;^0^;^.^;^0^;1;0.0;0.0;0.0;0.0;0.0;.0000;^000^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;471
^31/12/2008^;^I^;^01.01.04^;^PANTALONES ANTERIOR^;^.^;^.^;^.^;0.0;0.0;175.44999999999999;1;^0^;^0^;^0^;^0^;^.^;^0^;1;0.0;0.0;0.0;0.0;0.0;.0000;^000^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;472
^31/12/2008^;^I^;^01.01.05^;^CALENTADORES^;^.^;^.^;^.^;0.0;0.0;0.0;1;^0^;^0^;^0^;^0^;^.^;^0^;1;0.0;0.0;0.0;0.0;0.0;.0000;^000^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;473
^31/12/2008^;^I^;^01.01.06^;^CHOMPA ANTERIOR^;^.^;^.^;^.^;0.0;0.0;0.0;1;^0^;^0^;^0^;^0^;^.^;^0^;1;0.0;0.0;0.0;0.0;0.0;.0000;^000^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;474
^31/12/2008^;^I^;^01.01.07^;^CALENTADORES SOLOS^;^.^;^.^;^.^;0.0;0.0;0.0;1;^0^;^0^;^0^;^0^;^.^;^0^;1;0.0;0.0;0.0;0.0;0.0;.0000;^000^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;475
^31/12/2008^;^I^;^01.01.08^;^CHOMPAS^;^.^;^0000000000^;^.^;0.0;0.0;0.0;1;^0^;^0^;^0^;^0^;^0^;^0^;1;0.0;0.0;0.0;0.0;0.0;.0000;^000^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;476
^31/12/2008^;^I^;^01.01.09^;^CALENTADORES COMPLETOS^;^.^;^.^;^.^;0.0;0.0;0.0;1;^0^;^0^;^0^;^0^;^.^;^0^;1;0.0;1080.0;588.0;0.0;492.0;.0000;^000^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;477
^31/12/2008^;^I^;^01.01.10^;^SUETERES AZULES^;^.^;^.^;^.^;0.0;0.0;0.0;1;^0^;^0^;^0^;^0^;^.^;^0^;1;0.0;0.0;0.0;0.0;0.0;.0000;^000^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;478
^31/12/2008^;^I^;^01.01.11^;^LYCRAS^;^.^;^.^;^.^;0.0;0.0;0.0;1;^0^;^0^;^0^;^0^;^.^;^0^;1;0.0;0.0;0.0;0.0;0.0;.0000;^000^;0.0;0.0;^.^;^.^;0.0;^.^;0.0;.0000;.0000;0;^.^;^.^;0;0;0.0;0.0;^.^;^.^;^.^;^.^;^Sep 26 2014 12:00AM^;^.^;^.^;0;0;.0000;.0000;^.^;^.^;^.^;0;0;0;^.^;^.^;0;.0000;^.^;0;0;0;^.^;^.^;^.^;0.0;0.0;0.0;0;^.^;479
