Item;TP;Campo;Encabezado;Pos_X;Pos_Y;Tamaño;X;ID
^998^;^PNC^;19;^Valor P.V.P^;0.0;3.5;0.0;^.^;1618
^998^;^PNC^;20;^Total (Cantidad*P.V.P.)^;7.7999999999999998;3.5;0.0;^.^;1619
^998^;^PNC^;21;^PIE DE LA N/C^;0.0;0.0;0.0;^.^;1620
^998^;^PNC^;22;^SubTotal^;10.0;7.0;0.0;^.^;1621
^998^;^PNC^;23;^Total Con IVA^;10.0;7.4000000000000004;0.0;^.^;1622
^998^;^PNC^;24;^Total Sin IVA^;10.0;7.7999999999999998;0.0;^.^;1623
^998^;^PNC^;25;^Valor I.V.A^;10.0;8.1999999999999993;0.0;^.^;1624
^998^;^PNC^;26;^I.V.A.12%^;10.0;8.1999999999999993;0.0;^.^;1625
^998^;^PNC^;27;^Total Facturado^;7.7999999999999998;7.5999999999999996;0.0;^.^;1626
^998^;^PNC^;28;^Autorizacion de Factura^;0.0;0.0;0.0;^.^;1627
^998^;^PNC^;29;^Direccion Izquierda^;0.0;0.0;0.0;^.^;1628
^998^;^PNC^;30;^Direccion Derecha^;0.0;0.0;0.0;^.^;1629
^998^;^PNC^;31;^Mes de Facturacion^;0.0;0.0;0.0;^.^;1630
^998^;^PNC^;32;^Palabra: Consumidor Final^;4.7999999999999998;2.7000000000000002;0.0;^.^;1631
^998^;^PNC^;33;^Deuda Anterior^;7.2999999999999998;11.9;0.0;^.^;1632
^998^;^PNC^;34;^Valor a Pagar^;7.2999999999999998;12.4;0.0;^.^;1633
^998^;^PNC^;35;^Recorrido de Factura^;0.0;0.0;0.0;^.^;1634
^998^;^PNC^;36;^RUC/CI/CONSUMIDOR FINAL^;4.0;4.4000000000000004;0.0;^.^;1635
^998^;^PNC^;37;^Codigo Referencia Banco^;0.80000000000000004;4.4000000000000004;0.0;^.^;1636
^998^;^PNC^;38;^Inicio de la Factura^;0.01;0.01;0.0;^.^;1637
^998^;^PNC^;39;^Descuento en Ventas^;16.5;9.6500000000000004;0.0;^.^;1638
^998^;^PNC^;40;^Hora de Proceso^;1.0;1.0;0.0;^.^;1639
^998^;^PNC^;41;^Direccion del Representan^;0.0;0.0;0.0;^.^;1640
^998^;^PNC^;42;^Total=SubTotal-Descuento^;0.0;0.0;0.0;^.^;1641
^998^;^PNC^;43;^Palabra: Descuento^;0.0;0.0;0.0;^.^;1642
^998^;^PNC^;44;^Fecha: Ciudad dd/ENE/Año^;4.7999999999999998;4.0;0.0;^.^;1643
^998^;^PNC^;45;^Telefono del Trabajo^;0.0;0.0;0.0;^.^;1644
^998^;^PNC^;46;^Numeracion de la Vivienda^;0.0;0.0;0.0;^.^;1645
^998^;^PNC^;47;^PVP2 en detalle Factura^;0.0;0.0;0.0;^.^;1646
^998^;^PNC^;63;^FA o NV: Original y Copia^;1.0;1.0;0.0;^.^;1647
^998^;^PNC^;64;^Representante^;3.2999999999999998;3.5;0.0;^.^;1648
^998^;^PNC^;65;^Observacion de la Factura^;1.5;11.9;0.0;^.^;1649
^998^;^PNC^;66;^Detalle del Abono^;0.0;0.0;0.0;^.^;1650
^998^;^PNC^;75;^Tipo de Abono^;0.0;0.0;0.0;^.^;1651
^998^;^PNC^;76;^Palabra: Tipo Abono^;0.0;0.0;0.0;^.^;1652
^998^;^PNC^;78;^Posicion de la NC^;0.01;0.01;0.0;^.^;1653
^998^;^PNC^;79;^Ancho y Alto NC^;0.40000000000000002;10.0;0.0;^.^;1654
^998^;^PNV^;1;^ENCABEZADO DE LA NOTA VENTA^;0.0;0.0;0.0;^.^;1655
^998^;^PNV^;2;^Factura No^;0.0;0.0;0.0;^.^;1656
^998^;^PNV^;3;^Fecha: dd/ENE/Año^;2.5;3.1000000000000001;0.0;^.^;1657
^998^;^PNV^;4;^Fecha: dd/Enero/Año^;0.0;0.0;0.0;^.^;1658
^998^;^PNV^;5;^Fecha: Ciudad dd/MM/aaaa^;0.0;0.0;0.0;^.^;1659
^998^;^PNV^;6;^Nombre Cliente^;2.5;3.7000000000000002;0.0;^.^;1660
^998^;^PNV^;7;^Código del Cliente^;0.0;0.0;0.0;^.^;1661
^998^;^PNV^;8;^Dirección del Cliente^;2.5;4.2999999999999998;0.0;^.^;1662
^998^;^PNV^;9;^Teléfono(s)^;11.0;4.2999999999999998;0.0;^.^;1663
^998^;^PNV^;10;^Ciudad^;0.0;0.0;0.0;^.^;1664
^998^;^PNV^;11;^RUC_CI^;11.5;3.7000000000000002;0.0;^.^;1665
^998^;^PNV^;12;^E_mail^;14.5;4.5;0.0;^.^;1666
^998^;^PNV^;13;^Nota^;3.0;0.0;0.0;^.^;1667
^998^;^PNV^;14;^Observacion^;2.0;14.199999999999999;0.0;^.^;1668
^998^;^PNV^;15;^Vendedor^;1.0;12.1;0.0;^.^;1669
^998^;^PNV^;16;^Banco^;0.0;0.0;0.0;^.^;1670
^998^;^PNV^;17;^Cheque^;0.0;0.0;0.0;^.^;1671
^998^;^PNV^;18;^Forma de Pago^;0.0;0.0;0.0;^.^;1672
^998^;^PNV^;19;^DETALLE DE LA FACTURA^;0.0;0.0;0.0;^.^;1673
^998^;^PNV^;20;^Codigo Producto^;0.0;5.7999999999999998;0.0;^.^;1674
^998^;^PNV^;21;^Cantidad^;1.5;5.7999999999999998;0.0;^.^;1675
^998^;^PNV^;22;^Descripcion^;2.5;5.7999999999999998;0.0;^.^;1676
^998^;^PNV^;23;^Ancho Descripcion^;6.0;0.0;0.0;^.^;1677
^998^;^PNV^;24;^Reposicion^;0.0;0.0;0.0;^.^;1678
^998^;^PNV^;25;^Valor P.V.P^;9.0;5.7999999999999998;0.0;^.^;1679
^998^;^PNV^;26;^Total (Cantidad*P.V.P.)^;12.0;5.7999999999999998;0.0;^.^;1680
^998^;^PNV^;27;^PIE DE LA FACTURA^;0.0;0.0;0.0;^.^;1681
^998^;^PNV^;28;^SubTotal^;11.5;10.199999999999999;0.0;^.^;1682
^998^;^PNV^;29;^Total Sin I.V.A^;0.0;0.0;0.0;^.^;1683
^998^;^PNV^;30;^Total Con I.V.A^;0.0;0.0;0.0;^.^;1684
^998^;^PNV^;31;^Porcentaje Con I.V.A. 12%^;0.0;0.0;0.0;^.^;1685
^998^;^PNV^;32;^Valor I.V.A^;11.5;11.6;0.0;^.^;1686
^998^;^PNV^;33;^Porcentaje I.V.A. 12%^;10.0;11.6;0.0;^.^;1687
^998^;^PNV^;34;^Total Descuento^;0.0;0.0;0.0;^.^;1688
^998^;^PNV^;35;^Palabra Descuento^;0.0;0.0;0.0;^.^;1689
^998^;^PNV^;36;^Total Facturado^;0.0;0.0;0.0;^.^;1690
^998^;^PNV^;37;^Total en Letras^;0.0;0.0;0.0;^.^;1691
^998^;^PNV^;38;^Saldo Pendiente^;0.0;0.0;0.0;^.^;1692
^998^;^PNV^;39;^Porcentaje Con I.V.A. 12%^;0.0;0.0;0.0;^.^;1693
^998^;^PNV^;40;^Valor I.V.A^;11.5;11.6;0.0;^.^;1694
^998^;^PNV^;41;^Porcentaje I.V.A. 12%^;10.0;11.6;0.0;^.^;1695
^998^;^PNV^;42;^Total Descuento^;0.0;0.0;0.0;^.^;1696
^998^;^PNV^;43;^Palabra Descuento^;0.0;0.0;0.0;^.^;1697
^998^;^PNV^;44;^Total Facturado^;0.0;0.0;0.0;^.^;1698
^998^;^PNV^;45;^Total en Letras^;0.0;0.0;0.0;^.^;1699
^998^;^PNV^;46;^Saldo Pendiente^;0.0;0.0;0.0;^.^;1700
^998^;^PNV^;47;^Autorizacion de Factura^;0.0;0.0;0.0;^.^;1701
^998^;^PNV^;48;^Total Comision^;0.0;0.0;0.0;^.^;1702
^998^;^PNV^;49;^Total Servicio^;0.0;0.0;0.0;^.^;1703
^998^;^PNV^;50;^CxC Clientes^;0.0;0.0;0.0;^.^;1704
^998^;^PNV^;51;^DAU^;1.0;1.0;0.0;^.^;1705
^998^;^PNV^;52;^FUE^;1.0;1.0;0.0;^.^;1706
^998^;^PNV^;53;^Declaracion Aduanera^;1.0;1.0;0.0;^.^;1707
^998^;^PNV^;54;^Guia de Remision^;1.0;1.0;0.0;^.^;1708
^998^;^PNV^;55;^Factura Comercial Aduaner^;1.0;1.0;0.0;^.^;1709
^998^;^PNV^;56;^Carta Porte^;1.0;1.0;0.0;^.^;1710
^998^;^PNV^;57;^Cantidad Aduanera^;0.0;0.0;0.0;^.^;1711
^998^;^PNV^;58;^Kilos Bruto^;0.0;0.0;0.0;^.^;1712
^998^;^PNV^;64;^Representante^;1.0;1.0;0.0;^.^;1713
^998^;^PNV^;65;^CI_Representante^;1.0;1.0;0.0;^.^;1714
^998^;^PNV^;67;^Fecha de Inscripcion RUC^;0.0;0.0;0.0;^.^;1715
^998^;^PNV^;75;^Tipo de Abono^;0.0;0.0;0.0;^.^;1716
^998^;^PNV^;76;^Palabra: Tipo Abono^;0.0;0.0;0.0;^.^;1717
^998^;^PNV^;77;^Visto en Tipo Abono^;0.0;0.0;0.0;^.^;1718
^998^;^POP^;45;^Total en Letras^;0.0;0.0;0.0;^.^;1719
^998^;^POP^;46;^Saldo Pendiente^;0.0;0.0;0.0;^.^;1720
^998^;^POP^;47;^Autorizacion de Factura^;0.0;0.0;0.0;^.^;1721
^998^;^POP^;48;^Total Comision^;0.0;0.0;0.0;^.^;1722
^998^;^POP^;49;^Total Servicio^;0.0;0.0;0.0;^.^;1723
^998^;^POP^;50;^CxC Clientes^;0.0;0.0;0.0;^.^;1724
^998^;^POP^;51;^DAU^;0.0;0.0;0.0;^.^;1725
^998^;^POP^;52;^FUE^;0.0;0.0;0.0;^.^;1726
^998^;^POP^;53;^Declaracion Aduanera^;0.0;0.0;0.0;^.^;1727
^998^;^POP^;54;^Guia de Remision^;0.0;0.0;0.0;^.^;1728
^998^;^POP^;55;^Factura Comercial Aduaner^;0.0;0.0;0.0;^.^;1729
^998^;^POP^;56;^Carta Porte^;0.0;0.0;0.0;^.^;1730
^998^;^POP^;57;^Cantidad Aduanera^;0.0;0.0;0.0;^.^;1731
^998^;^POP^;58;^Kilos Bruto^;0.0;0.0;0.0;^.^;1732
^998^;^POP^;59;^Palabra: Saldo Pendiente^;0.0;0.0;0.0;^.^;1733
^998^;^POP^;60;^Fecha Emision Dia^;0.0;0.0;0.0;^.^;1734
^998^;^POP^;61;^Fecha Emision Mes^;0.0;0.0;0.0;^.^;1735
^998^;^POP^;62;^Fecha Emision Año^;0.0;0.0;0.0;^.^;1736
^998^;^POP^;63;^Hora de Proceso^;1.3999999999999999;16.199999999999999;0.0;^.^;1737
^998^;^POP^;64;^Representante^;0.0;0.0;0.0;^.^;1738
^998^;^POP^;65;^Cedula del Representante^;0.0;0.0;0.0;^.^;1739
^998^;^POP^;66;^SubTotal - Descuento^;0.0;0.0;0.0;^.^;1740
^998^;^POP^;67;^Fecha de Inscripcion RUC^;2.0;2.0;0.0;^.^;1741
^998^;^POP^;1;^ENCABEZADO DE LA ORDEN PRODUCCION^;0.0;0.0;0.0;^.^;1742
^998^;^POP^;2;^Factura No^;5.5;16.699999999999999;0.0;^.^;1743
^998^;^POP^;3;^Fecha Emision: dd/ENE/Año^;11.5;3.3999999999999999;0.0;^.^;1744
^998^;^POP^;4;^Fecha Emision: dd ENE Año^;0.0;0.0;0.0;^.^;1745
^998^;^POP^;5;^Fecha Vencimi: dd/ENE/Año^;0.0;0.0;0.0;^.^;1746
^998^;^POP^;6;^Fecha Vencimi: dd ENE Año^;0.0;0.0;0.0;^.^;1747
^998^;^POP^;7;^Fecha: Ciudad dd/MM/aaaa^;0.0;0.0;0.0;^.^;1748
^998^;^POP^;8;^Nombre Cliente^;2.7999999999999998;2.7000000000000002;0.0;^.^;1749
^998^;^POP^;9;^Código del Cliente^;0.0;0.0;0.0;^.^;1750
^998^;^POP^;10;^Código Grupo^;0.0;0.0;0.0;^.^;1751
^998^;^POP^;11;^Dirección del Cliente^;2.8999999999999999;4.0;0.0;^.^;1752
^998^;^POP^;12;^Ciudad^;3.0;4.5999999999999996;0.0;^.^;1753
^998^;^POP^;13;^RUC_CI^;2.7999999999999998;3.3999999999999999;0.0;^.^;1754
^998^;^POP^;14;^Teléfono(s)^;11.699999999999999;4.5999999999999996;0.0;^.^;1755
^998^;^POP^;15;^E_mail^;0.0;0.0;0.0;^.^;1756
^998^;^POP^;16;^Observacion/Mercaderia^;0.0;0.0;0.0;^.^;1757
^998^;^POP^;17;^Nota^;0.0;0.0;0.0;^.^;1758
^998^;^POP^;18;^Vendedor^;0.0;0.0;0.0;^.^;1759
^998^;^POP^;19;^Banco^;0.0;0.0;0.0;^.^;1760
^998^;^POP^;20;^Cheque^;0.0;0.0;0.0;^.^;1761
^998^;^POP^;21;^Forma de Pago^;0.0;0.0;0.0;^.^;1762
^998^;^POP^;22;^DETALLE DE LA FACTURA^;9.8000000000000007;5.9000000000000004;0.0;^.^;1763
^998^;^POP^;23;^Codigo Producto^;0.0;5.9000000000000004;0.0;^.^;1764
^998^;^POP^;24;^Cantidad^;1.5;5.9000000000000004;0.0;^.^;1765
^998^;^POP^;25;^Descripcion^;2.7999999999999998;5.9000000000000004;0.0;^.^;1766
^998^;^POP^;26;^Detalle^;7.0;5.9000000000000004;0.0;^.^;1767
^998^;^POP^;27;^Reposicion^;0.0;5.9000000000000004;0.0;^.^;1768
^998^;^POP^;28;^Valor P.V.P^;10.4;5.9000000000000004;0.0;^.^;1769
^998^;^POP^;29;^Total (Cantidad*P.V.P.)^;12.6;5.9000000000000004;0.0;^.^;1770
^998^;^POP^;30;^Codigo de Barra^;0.0;5.9000000000000004;0.0;^.^;1771
^998^;^POP^;31;^Ninguno^;0.0;5.9000000000000004;0.0;^.^;1772
^998^;^POP^;32;^Unidad^;0.0;6.4000000000000004;0.0;^.^;1773
^998^;^POP^;33;^Ruta / Nombre Alumno^;0.0;6.4000000000000004;0.0;^.^;1774
^998^;^POP^;34;^Tonelaje^;0.0;6.4000000000000004;0.0;^.^;1775
^998^;^POP^;35;^PIE DE LA FACTURA^;0.0;0.0;0.0;^.^;1776
^998^;^POP^;36;^SubTotal^;12.6;17.699999999999999;0.0;^.^;1777
^998^;^POP^;37;^Total Sin I.V.A^;12.6;17.199999999999999;0.0;^.^;1778
^998^;^POP^;38;^Total Con I.V.A^;12.6;16.699999999999999;0.0;^.^;1779
^998^;^POP^;39;^Porcentaje Con I.V.A. 12%^;11.800000000000001;16.699999999999999;0.0;^.^;1780
^998^;^POP^;40;^Valor I.V.A^;12.6;18.199999999999999;0.0;^.^;1781
^998^;^POP^;41;^Porcentaje I.V.A. 12%^;11.800000000000001;18.199999999999999;0.0;^.^;1782
^998^;^POP^;42;^Total Descuento^;2.0;0.0;0.0;^.^;1783
^998^;^POP^;43;^Palabra Descuento^;0.0;0.0;0.0;^.^;1784
^998^;^POP^;44;^Total Facturado^;12.6;18.699999999999999;0.0;^.^;1785
^998^;^PRB^;1;^ENCABEZADO RECIBO BANCO^;0.20000000000000001;0.20000000000000001;0.0;^.^;1786
^998^;^PRB^;2;^Factura No^;6.7000000000000002;1.6499999999999999;0.0;^.^;1787
^998^;^PRB^;3;^Fecha Emision: dd/ENE/Año^;7.7999999999999998;2.8999999999999999;0.0;^.^;1788
^998^;^PRB^;4;^Fecha Vencimi: dd/ENE/Año^;7.7999999999999998;4.4000000000000004;0.0;^.^;1789
^998^;^PRB^;5;^Nombre Cliente^;0.80000000000000004;2.9500000000000002;0.0;^.^;1790
^998^;^PRB^;6;^Código del Cliente^;0.0;0.0;0.0;^.^;1791
^998^;^PRB^;7;^Grupo del Cliente^;7.7999999999999998;3.7000000000000002;0.0;^.^;1792
^998^;^PRB^;8;^Dirección del Cliente^;3.1000000000000001;3.7000000000000002;0.0;^.^;1793
^998^;^PRB^;9;^Teléfono(s)^;0.0;0.0;0.0;^.^;1794
^998^;^PRB^;10;^Ciudad^;0.0;0.0;0.0;^.^;1795
^998^;^PRB^;11;^RUC_CI^;0.80000000000000004;3.6000000000000001;0.0;^.^;1796
^998^;^PRB^;12;^Vendedor^;0.0;0.0;0.0;^.^;1797
^998^;^PRB^;13;^Grupo No^;0.0;0.0;0.0;^.^;1798
^998^;^PRB^;14;^DETALLE DE LA FACTURA^;0.0;6.0;0.0;^.^;1799
^998^;^PRB^;15;^Codigo Producto^;0.0;6.0;0.0;^.^;1800
^998^;^PRB^;16;^Cantidad^;0.0;6.0;0.0;^.^;1801
^998^;^PRB^;17;^Descripcion^;0.80000000000000004;6.0;0.0;^.^;1802
^998^;^PRB^;18;^Ancho Descripcion^;4.5;6.0;0.0;^.^;1803
^998^;^PRB^;19;^Valor P.V.P^;5.5999999999999996;6.0;0.0;^.^;1804
^998^;^PRB^;20;^Total (Cantidad*P.V.P.)^;7.4000000000000004;6.0;0.0;^.^;1805
^998^;^PRB^;21;^PIE DE LA FACTURA^;0.0;0.0;0.0;^.^;1806
^998^;^PRB^;22;^Sub Total^;0.0;0.0;0.0;^.^;1807
^998^;^PRB^;23;^Total Con IVA^;0.0;0.0;0.0;^.^;1808
^998^;^PRB^;24;^Total Sin IVA^;0.0;0.0;0.0;^.^;1809
^998^;^PRB^;25;^Valor I.V.A^;0.0;0.0;0.0;^.^;1810
^998^;^PRB^;26;^Porcentaje I.V.A. 12%^;0.0;0.0;0.0;^.^;1811
^998^;^PRB^;27;^Total Facturado^;7.2999999999999998;11.4;0.0;^.^;1812
^998^;^PRB^;28;^Autorizacion de Factura^;1.0;13.25;0.0;^.^;1813
^998^;^PRB^;29;^Direccion Izquierda^;0.0;0.0;0.0;^.^;1814
^998^;^PRB^;30;^Direccion Derecha^;0.0;0.0;0.0;^.^;1815
^998^;^PRB^;31;^Mes de Facturacion^;0.0;0.0;0.0;^.^;1816
^998^;^PRB^;32;^Palabra: Consumidor Final^;4.7999999999999998;2.7000000000000002;0.0;^.^;1817
^998^;^PRB^;33;^Deuda Anterior^;7.2999999999999998;11.9;0.0;^.^;1818
^998^;^PRB^;34;^Valor a Pagar^;7.2999999999999998;12.4;0.0;^.^;1819
^998^;^PRB^;35;^Recorrido de Factura^;0.0;0.0;0.0;^.^;1820
^998^;^PRB^;36;^R.U.C. CONSUMIDOR FINAL^;4.0;4.4000000000000004;0.0;^.^;1821
^998^;^PRB^;37;^Codigo Referencia Banco^;0.80000000000000004;4.4000000000000004;0.0;^.^;1822
^998^;^PRB^;38;^Inicio de la Factura^;0.01;0.01;0.0;^.^;1823
^998^;^PRB^;39;^Descuento en Ventas^;7.4000000000000004;10.699999999999999;0.0;^.^;1824
^998^;^PRB^;40;^Hora de Proceso^;0.0;0.0;0.0;^.^;1825
^998^;^PRB^;41;^Direccion Representante^;2.0;4.7999999999999998;0.0;^.^;1826
^998^;^PRB^;42;^Total=SubTotal-Descuento^;0.0;0.0;0.0;^.^;1827
^998^;^PRB^;43;^Palabra: Descuento^;0.0;0.0;0.0;^.^;1828
^998^;^PRB^;44;^Fecha: Ciudad dd/ENE/Año^;0.0;0.0;0.0;^.^;1829
^998^;^PRB^;63;^FA o NV: Original y Copia^;0.0;0.0;0.0;^.^;1830
^998^;^PRB^;64;^Representante^;0.59999999999999998;5.5;0.0;^.^;1831
^998^;^PRB^;65;^Observacion de la Factura^;0.0;0.0;0.0;^.^;1832
^998^;^PRB^;66;^Detalle del Abono^;0.0;0.0;0.0;^.^;1833
^998^;^PRB^;67;^Alto y Posicion X de FA^;10.5;14.5;0.0;^.^;1834
^998^;^PRB^;68;^Espacio en las facturas^;0.01;0.01;0.0;^.^;1835
^998^;^PRC^;5;^Por Concepto de^;0.5;6.0999999999999996;0.0;^.^;1836
^998^;^PRC^;6;^Cantidad en Número^;6.5999999999999996;3.2000000000000002;0.0;^.^;1837
^998^;^PRC^;7;^Cantidad en Letras^;2.0;4.5999999999999996;0.0;^.^;1838
^998^;^PRC^;8;^SubTotal^;6.7000000000000002;8.9000000000000004;0.0;^.^;1839
^998^;^PRC^;9;^IVA^;6.7000000000000002;9.4000000000000004;0.0;^.^;1840
^998^;^PRC^;1;^Ingreso No^;5.7000000000000002;2.2000000000000002;0.0;^.^;1841
^998^;^PRC^;2;^Fecha de Ingreso^;1.3;3.2000000000000002;0.0;^.^;1842
^998^;^PRC^;3;^Recibido de^;1.7;4.0;0.0;^.^;1843
^998^;^PRC^;4;^R.U.C. o C.I^;6.0;11.5;0.0;^.^;1844
^998^;^PRE^;1;^Ingreso No^;16.800000000000001;0.29999999999999999;0.0;^.^;1845
^998^;^PRE^;2;^Fecha de Ingreso^;16.5;1.1000000000000001;0.0;^.^;1846
^998^;^PRE^;3;^Recibido de^;3.0;2.5499999999999998;0.0;^.^;1847
^998^;^PRE^;4;^R.U.C. o C.I^;15.5;2.5499999999999998;0.0;^.^;1848
^998^;^PRE^;5;^Por Concepto de^;3.0;5.0999999999999996;0.0;^.^;1849
^998^;^PRE^;6;^Cantidad en Número^;16.0;1.8999999999999999;0.0;^.^;1850
^998^;^PRE^;7;^Cantidad en Letras^;3.5;3.1000000000000001;0.0;^.^;1851
^998^;^PRE^;8;^Efectivo S/^;3.1000000000000001;4.5;0.0;^.^;1852
^998^;^PRE^;9;^Cheques S/^;3.1000000000000001;4.0999999999999996;0.0;^.^;1853
^998^;^PRE^;10;^Banco^;7.0999999999999996;4.0999999999999996;0.0;^.^;1854
^998^;^PRE^;11;^Cta./Cte. No^;13.199999999999999;4.0999999999999996;0.0;^.^;1855
^998^;^PRE^;12;^Cheque No^;17.300000000000001;4.0999999999999996;0.0;^.^;1856
^998^;^PRE^;13;^CODIGO^;0.5;7.0;0.0;^.^;1857
^998^;^PRE^;14;^CONCEPTO^;3.5;7.0;0.0;^.^;1858
^998^;^PRE^;15;^PARCIAL_ME^;10.5;7.0;0.0;^.^;1859
^998^;^PRE^;16;^DEBE^;13.5;7.0;0.0;^.^;1860
^998^;^PRE^;17;^HABER^;16.5;7.0;0.0;^.^;1861
^998^;^PRE^;18;^TOTALES^;13.5;10.5;0.0;^.^;1862
^998^;^PRE^;19;^Usuario^;0.0;0.0;0.0;^.^;1863
^998^;^PRE^;20;^Totales de Subtotales^;1.0;12.0;0.0;^.^;1864
^998^;^PRE^;21;^Imprimir Recibo Propio^;1.0;1.0;0.0;^.^;1865
^998^;^PRE^;22;^Dimensiones XY^;19.5;14.0;0.0;^.^;1866
^998^;^PRE^;23;^Usuario^;0.0;0.0;0.0;^.^;1867
^998^;^PTA^;1;^RUC^;5.0;1.8;0.0;^.^;1868
^998^;^PTA^;2;^RAZON SOCIAL^;5.0;2.2000000000000002;0.0;^.^;1869
^998^;^PTA^;3;^AÑO^;5.0;2.6000000000000001;0.0;^.^;1870
^998^;^PTA^;4;^NUM REG DEP^;12.0;5.5999999999999996;0.0;^.^;1871
^998^;^PTA^;5;^INGRESOS LIQUIDOS^;12.0;6.0;0.0;^.^;1872
^998^;^PTA^;6;^APORTE IESS^;12.0;6.4000000000000004;0.0;^.^;1873
^998^;^PTA^;7;^BASE IMPONIBLE^;12.0;6.7999999999999998;0.0;^.^;1874
^998^;^PTA^;8;^VALOR RETENIDO^;12.0;7.2000000000000002;0.0;^.^;1875
^998^;^PTA^;9;^DETALLE BASE IMPONIBLE^;14.5;9.3000000000000007;0.0;^.^;1876
^998^;^PTA^;10;^DETALLE RETENCION^;16.5;9.3000000000000007;0.0;^.^;1877
^998^;^PTA^;11;^NUMERO REGIS OR^;15.0;21.300000000000001;0.0;^.^;1878
^998^;^PTA^;12;^DETALLE CODIGO^;1.01;9.3000000000000007;0.0;^.^;1879
^998^;^PTA^;13;^DETALLE TIPO^;13.5;9.3000000000000007;0.0;^.^;1880
