Item;Formulario;Pos;Codigo;Valor;Formula;Detalle;PosX;PosY;X;ID
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;926
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;927
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;928
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;929
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;930
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;931
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;932
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;933
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;934
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;935
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;936
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;937
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;938
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;939
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;940
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;941
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;942
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;943
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;944
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;945
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;946
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;947
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;948
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;949
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;950
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;951
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;952
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;953
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;954
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;955
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;956
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;957
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;958
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;959
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;960
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;961
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;962
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;963
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;964
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;965
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;966
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;967
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;968
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;969
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;970
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;971
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;972
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;973
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;974
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIÓN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;975
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;976
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;977
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;978
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;979
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;980
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;981
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;982
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;983
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;984
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;985
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;986
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;987
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;988
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;989
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;990
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;991
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;992
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;993
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;994
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;995
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;996
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;997
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;998
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;999
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1000
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1001
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1002
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1003
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1004
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1005
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1006
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1007
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1008
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1009
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1010
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1011
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1012
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1013
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1014
^000^;^101^;198;^810^;^.^;^.^;^[+] PARTICIPACIËN TRABAJADORES ATRIBUIBLES A OTRAS RENTAS ESENTAS [805808*15%]^;21.4;44.299999;^X^;1015
^000^;^101^;199;^811^;^.^;^.^;^() AMORTIZACION DE PÉRDIDAS TRIBUTARIAS AÑOS ANTERIORES^;21.4;44.700001;^.^;1016
^000^;^104^;60;^811^;^.^;^.^;^IVA CAUSADO POR EL ARRENDAMIENTO DE INMUEBLES A PERSONAS NATURALES^;15.4;23.530001;^.^;1017
^000^;^101^;199;^811^;^.^;^.^;^[] AMORTIZACION DE PERDIDAS TRIBUTARIAS ANOS ANTERIORES^;21.4;44.700001;^X^;1018
^000^;^101^;199;^811^;^.^;^.^;^[] AMORTIZACION DE PÉRDIDAS TRIBUTARIAS AÑOS ANTERIORES^;21.4;44.700001;^X^;1019
^000^;^101^;199;^811^;^.^;^.^;^[] AMORTIZACION DE PÉRDIDAS TRIBUTARIAS AÑOS ANTERIORES^;21.4;44.700001;^X^;1020
^000^;^101^;199;^811^;^.^;^.^;^[] AMORTIZACION DE P+RDIDAS TRIBUTARIAS AÐOS ANTERIORES^;21.4;44.700001;^X^;1021
^000^;^101^;200;^812^;^.^;^.^;^() DEDUCCIONES POR LEYES ESPECIALES^;21.4;45.099998;^.^;1022
^000^;^101^;200;^812^;^.^;^.^;^[] DEDUCCIONES POR LEYES ESPECIALES^;21.4;45.099998;^X^;1023
^000^;^101^;201;^813^;^.^;^.^;^() OTRAS DEDUCCIONES^;21.4;45.5;^.^;1024
^000^;^104^;61;^813^;^.^;^.^;^IVA CAUSADO POR LA DISTRIBUCION DE COMBUSTIBLES^;15.4;24.030001;^.^;1025
^000^;^101^;201;^813^;^.^;^.^;^[] OTRAS DEDUCCIONES^;21.4;45.5;^X^;1026
^000^;^101^;202;^814^;^.^;^=801803804805+806+807+808+809+810811812813>0^;^= UTILIDAD GRAVABLE^;21.4;45.900002;^.^;1027
^000^;^101^;203;^815^;^.^;^.^;^= PERDIDA^;21.4;46.299999;^.^;1028
^000^;^104^;62;^815^;^.^;^.^;^IVA CAUSADO EN OTRAS COMPRAS DE BIENES Y SERVICIOS CON EMISION DE LIQUIDACION DE COMPRAS Y PRESTACIO^;15.4;24.43;^.^;1029
^000^;^101^;204;^816^;^.^;^.^;^REINVERTIR Y CAPITALIZAR^;21.4;46.700001;^.^;1030
^000^;^101^;205;^817^;^.^;^.^;^SALDO UTILIDAD GRAVABLE^;21.4;47.099998;^.^;1031
^000^;^104^;63;^817^;^.^;^.^;^IVA CAUSADO EN LA DEPRECIACION DE ACTIVOS EN INTERNACION TEMPORAL^;15.4;24.83;^.^;1032
^000^;^101^;206;^818^;^.^;^.^;^IMPUESTO A LA RENTA CAUSADO^;21.4;47.5;^.^;1033
^000^;^101^;207;^819^;^.^;^.^;^()ANTICIPO PAGADO^;21.4;47.900002;^.^;1034
^000^;^104^;64;^819^;^.^;^.^;^IVA CAUSADO EN LEASING INTERNACIONAL^;15.4;25.23;^.^;1035
^000^;^101^;207;^819^;^.^;^.^;^[]ANTICIPO PAGADO^;21.4;47.900002;^X^;1036
^000^;^101^;208;^820^;^.^;^.^;^()RETENCIONES EN LA FUENTE^;21.4;48.299999;^.^;1037
^000^;^101^;208;^820^;^.^;^.^;^[]RETENCIONES EN LA FUENTE^;21.4;48.299999;^X^;1038
^000^;^101^;209;^821^;^.^;^.^;^()CREDITO TRIBUTARIO O EXONERACION POR LEYES ESPECIALES^;21.4;48.700001;^.^;1039
^000^;^101^;209;^821^;^.^;^.^;^[]CREDITO TRIBUTARIO O EXONERACION POR LEYES ESPECIALES^;21.4;48.700001;^X^;1040
^000^;^101^;210;^822^;^.^;^.^;^()RETENCIONES POR DIVIDENDO ANTICIPADOS^;21.4;49.099998;^.^;1041
^000^;^101^;210;^822^;^.^;^.^;^[]RETENCIONES POR DIVIDENDO ANTICIPADOS^;21.4;49.099998;^X^;1042
^000^;^104^;65;^851^;^.^;^.^;^30%^;21.5;21.43;^.^;1043
^000^;^104^;66;^853^;^.^;^.^;^30%^;21.5;21.83;^.^;1044
^000^;^104^;67;^855^;^.^;^.^;^70%^;21.5;22.33;^.^;1045
^000^;^104^;68;^857^;^.^;^.^;^70%^;21.5;22.73;^.^;1046
^000^;^104^;69;^859^;^.^;^.^;^100%^;21.5;23.129999;^.^;1047
^000^;^104^;70;^861^;^.^;^.^;^100%^;21.5;23.530001;^.^;1048
^000^;^104^;71;^863^;^.^;^.^;^100%^;21.5;24.030001;^.^;1049
^000^;^104^;72;^865^;^.^;^.^;^100%^;21.5;24.43;^.^;1050
^000^;^104^;73;^867^;^.^;^.^;^100%^;21.5;24.83;^.^;1051
^000^;^104^;74;^869^;^.^;^.^;^100%^;21.5;25.23;^.^;1052
^000^;^101^;211;^897^;^.^;^.^;^ANTICIPO PROXIMO AÑO^;21.4;49.5;^.^;1053
^000^;^101^;211;^897^;^.^;^.^;^ANTICIPO PROXIMO ANO^;21.4;49.5;^X^;1054
^000^;^101^;211;^897^;^.^;^.^;^ANTICIPO PROXIMO AÐO^;21.4;49.5;^X^;1055
^000^;^101^;212;^898^;^.^;^.^;^SALDO A FAVOR CONTRIBUYENTE^;21.4;49.900002;^.^;1056
^000^;^102^;110;^898^;^.^;^.^;^SALDO A FAVOR DEL CONTRIBUYENTE 804805806 MENOR 0^;22.0;33.799999;^.^;1057
^000^;^104^;75;^898^;^.^;^.^;^TOTAL RETENIDO  SUMAR 851 AL 869^;21.5;25.629999;^.^;1058
^000^;^104^;75;^898^;^.^;^.^;^TOTAL RETENIDO SUMAR 851 AL 869^;21.5;25.629999;^.^;1059
^000^;^101^;213;^899^;^.^;^.^;^SALDO IMPUESTO A LA RENTA A PAGAR^;21.4;50.700001;^.^;1060
^000^;^102^;111;^899^;^.^;^.^;^IMPUESTO A LA RENTA A PAGAR 804805806 MAYOR 0^;22.0;34.200001;^.^;1061
^000^;^104^;76;^899^;^.^;^.^;^TOTAL IVA A PAGAR 799+898^;21.5;26.030001;^.^;1062
^000^;^101^;214;^901^;^.^;^.^;^PAGO PREVIO^;21.4;51.5;^.^;1063
^000^;^102^;112;^901^;^.^;^.^;^PAGO PREVIO^;22.0;35.099998;^.^;1064
^000^;^104^;77;^901^;^.^;^.^;^PAGO PREVIO^;21.5;26.83;^.^;1065
^000^;^103^;66;^901^;^.^;^.^;^PAGO PREVIO^;22.0;20.299999;^.^;1066
^000^;^101^;215;^902^;^.^;^.^;^TOTAL IMPUESTO A PAGAR^;21.4;51.900002;^.^;1067
^000^;^102^;113;^902^;^.^;^.^;^IMPUESTO A AL RENTA A PAGAR 899901^;22.0;35.5;^.^;1068
^000^;^104^;78;^902^;^.^;^.^;^TOTAL IMPUESTO A PAGAR 899901^;21.5;27.33;^.^;1069
^000^;^106^;14;^902^;^.^;^.^;^IMPUESTO^;20.200001;9.6000004;^.^;1070
^000^;^06A^;15;^902^;^.^;^.^;^IMPUESTO^;19.0;10.0;^.^;1071
^000^;^103^;67;^902^;^.^;^.^;^TOTAL IMPUESTO A PAGAR 499901^;22.0;20.700001;^.^;1072
^000^;^101^;216;^903^;^.^;^.^;^INTERES POR MORA^;21.4;52.299999;^.^;1073
^000^;^102^;114;^903^;^.^;^.^;^INTERESES POR MORA^;22.0;36.0;^.^;1074
^000^;^104^;79;^903^;^.^;^.^;^INTERES POR MORA^;21.5;27.83;^.^;1075
^000^;^106^;15;^903^;^.^;^.^;^INTERES POR MORA^;20.200001;10.0;^.^;1076
^000^;^06A^;16;^903^;^.^;^.^;^INTERES POR MORA^;19.0;10.4;^.^;1077
^000^;^103^;68;^903^;^.^;^.^;^INTERES POR MORA^;22.0;21.1;^.^;1078
^000^;^101^;217;^904^;^.^;^.^;^MULTAS^;21.4;52.700001;^.^;1079
^000^;^102^;115;^904^;^.^;^.^;^MULTAS^;22.0;36.400002;^.^;1080
^000^;^104^;80;^904^;^.^;^.^;^MULTAS^;21.5;28.23;^.^;1081
^000^;^106^;16;^904^;^.^;^.^;^MULTAS + RECARGOS^;20.200001;10.4;^.^;1082
^000^;^06A^;17;^904^;^.^;^.^;^MULTAS + RECARGOS^;19.0;10.8;^.^;1083
^000^;^103^;69;^904^;^.^;^.^;^MULTAS^;22.0;21.5;^.^;1084
^000^;^101^;218;^905^;^.^;^.^;^MEDIANTE CHEQUE DEBITO BANCARIO U OTRAS FORMAS DE PAGO^;10.4;52.299999;^.^;1085
^000^;^102^;116;^905^;^.^;^.^;^MEDIANTE CHEQUE DEBITO ABNCARIO EFECTIVO U7 OTRAS FORMAS DE PAGO^;10.0;36.0;^.^;1086
^000^;^104^;81;^905^;^.^;^.^;^MEDIANTE CHEQUEDEBITO BANCARIOEFECTIVO U OTRAS FORMAS DE PAGO^;17.4;30.0;^.^;1087
^000^;^106^;17;^905^;^.^;^.^;^MEDIANTE CHEQUE DEBITO BANCARIO EFECTIVO U OTRAS FORMAS DE PAGO^;17.200001;11.2;^.^;1088
^000^;^06A^;18;^905^;^.^;^.^;^MEDIANTE CHEQUE DEBITO BANCARIO EFECTIVO U OTRAS FORMAS DE PAGO^;17.0;11.6;^.^;1089
^000^;^103^;70;^905^;^.^;^.^;^MEDIANTE CHEQUE DEBITO BANCARIO EFECTIVO U OTRAS FORMAS DE PAGO^;17.700001;22.799999;^.^;1090
^000^;^101^;219;^906^;^.^;^.^;^MEDIANTE COMPENSACIONES^;10.4;52.700001;^.^;1091
^000^;^102^;117;^906^;^.^;^.^;^MEDIANTE COMPESACIONES^;10.0;36.400002;^.^;1092
^000^;^106^;18;^906^;^.^;^.^;^MEDIANTE COMPENSACIONES^;17.200001;11.6;^.^;1093
^000^;^104^;82;^906^;^.^;^.^;^MEDIANTE COMPESACIONES TOTAL US^;17.4;30.4;^.^;1094
^000^;^104^;82;^906^;^.^;^.^;^MEDIANTE COMPESACIONES  TOTAL US^;17.4;30.4;^.^;1095
^000^;^06A^;19;^906^;^.^;^.^;^MEDIANTE COMPENSACIONES^;17.0;12.0;^.^;1096
^000^;^104^;82;^906^;^.^;^.^;^MEDIANTE COMPESACIONES  TOTAL US $^;17.4;30.4;^.^;1097
^000^;^101^;220;^907^;^.^;^.^;^MEDIANTE NOTAS DE CREDITO^;10.4;53.099998;^.^;1098
^000^;^102^;118;^907^;^.^;^.^;^MEDIANTE NOTAS DE CREDITO^;10.0;36.799999;^.^;1099
^000^;^104^;83;^907^;^.^;^.^;^MEDIANTE NOTAS DE CREDITO TOTAL US^;17.4;30.799999;^.^;1100
^000^;^106^;19;^907^;^.^;^.^;^MEDIANTE NOTAS DE CREDITO^;17.200001;12.0;^.^;1101
^000^;^103^;71;^907^;^.^;^.^;^MEDIANTE NOTAS DE CREDITO^;17.700001;23.200001;^X^;1102
